Province_State,Country_Region,Lat,Long_,Confirmed,Deaths,Date,Time
,Liechtenstein,47.14,9.55,,,2020-03-24,23:37:15
,Liechtenstein,47.14,9.55,,,2020-03-25,23:33:04
,Liechtenstein,47.14,9.55,,,2020-03-26,23:48:18
,Liechtenstein,47.14,9.55,,,2020-03-27,23:23:03
,Liechtenstein,47.14,9.55,,,3/28/20,23:05
,Liechtenstein,47.14,9.55,,,3/29/20,23:08
,Liechtenstein,47.14,9.55,,,3/30/20,22:52
,Liechtenstein,47.14,9.55,,,2020-03-31,23:43:43
,Liechtenstein,47.14,9.55,,,2020-04-01,21:58:34
,Liechtenstein,47.14,9.55,,,4/2/20,23:25
,Liechtenstein,47.14,9.55,,,2020-04-03,22:46:20
,Liechtenstein,47.14,9.55,,,4/4/20,23:34
,Liechtenstein,47.14,9.55,,,2020-04-05,23:06:26
,Liechtenstein,47.14,9.55,,,4/6/20,23:21
,Liechtenstein,47.14,9.55,,,2020-04-07,23:04:29
,Liechtenstein,47.14,9.55,,,2020-04-08,22:51:39
,Liechtenstein,47.14,9.55,,,2020-04-09,23:02:19
,Liechtenstein,47.14,9.55,,,2020-04-10,22:53:48
,Liechtenstein,47.14,9.55,,,2020-04-11,22:45:13
,Liechtenstein,47.14,9.55,,,2020-04-12,23:17:00
,Liechtenstein,47.14,9.55,,,2020-04-13,23:07:34
,Liechtenstein,47.14,9.55,,,2020-04-14,23:33:12
,Liechtenstein,47.14,9.55,,,2020-04-15,22:56:32
,Liechtenstein,47.14,9.55,,,2020-04-16,23:30:31
,Liechtenstein,47.14,9.55,,,2020-04-17,23:30:32
,Liechtenstein,47.14,9.55,,,2020-04-18,22:32:28
,Liechtenstein,47.14,9.55,,,2020-04-19,23:40:41
,Liechtenstein,47.14,9.55,,,2020-04-20,23:36:27
,Liechtenstein,47.14,9.55,,,2020-04-21,23:30:30
,Liechtenstein,47.14,9.55,,,2020-04-22,23:30:32
,Liechtenstein,47.14,9.55,,,2020-04-24,03:30:31
,Liechtenstein,47.14,9.55,,,2020-04-25,06:30:33
,Liechtenstein,47.14,9.55,,,2020-04-26,02:30:31
,Liechtenstein,47.14,9.55,,,2020-04-27,02:30:33
,Liechtenstein,47.14,9.55,,,2020-04-28,02:30:32
,Liechtenstein,47.14,9.55,,,2020-04-29,02:32:29
,Liechtenstein,47.14,9.55,,,2020-04-30,02:32:27
,Liechtenstein,47.14,9.55,,,2020-05-01,02:32:28
,Liechtenstein,47.14,9.55,,,2020-05-02,02:32:27
,Liechtenstein,47.14,9.55,,,2020-05-03,02:32:28
,Liechtenstein,47.14,9.55,,,2020-05-04,02:32:28
,Liechtenstein,47.14,9.55,,,2020-05-05,02:32:34
,Liechtenstein,47.14,9.55,,,2020-05-06,02:32:31
,Liechtenstein,47.14,9.55,,,2020-05-07,02:32:28
,Liechtenstein,47.14,9.55,,,2020-05-08,02:32:32
,Liechtenstein,47.14,9.55,,,2020-05-09,02:32:35
,Liechtenstein,47.14,9.55,,,2020-05-10,02:32:30
,Liechtenstein,47.14,9.55,,,2020-05-11,02:32:30
,Liechtenstein,47.14,9.55,,,2020-05-12,03:32:27
,Liechtenstein,47.14,9.55,,,2020-05-13,03:32:26
,Liechtenstein,47.14,9.55,,,2020-05-14,03:32:28
,Liechtenstein,47.14,9.55,,,2020-05-15,02:33:02
,Liechtenstein,47.14,9.55,,,2020-05-16,02:32:19
,Liechtenstein,47.14,9.55,,,2020-05-17,02:32:32
,Liechtenstein,47.14,9.55,,,2020-05-18,02:32:21
,Liechtenstein,47.14,9.55,,,2020-05-19,02:32:18
,Liechtenstein,47.14,9.55,,,2020-05-20,02:32:19
,Liechtenstein,47.14,9.55,,,2020-05-21,02:32:48
,Liechtenstein,47.14,9.55,,,2020-05-22,02:36:51
,Liechtenstein,47.14,9.55,,,2020-05-23,02:32:42
,Liechtenstein,47.14,9.55,,,2020-05-24,02:32:43
,Liechtenstein,47.14,9.55,,,2020-05-25,02:32:44
,Liechtenstein,47.14,9.55,,,2020-05-26,02:32:35
,Liechtenstein,47.14,9.55,,,2020-05-27,02:32:31
,Liechtenstein,47.14,9.55,,,2020-05-28,02:32:31
,Liechtenstein,47.14,9.55,,,2020-05-29,02:32:50
,Liechtenstein,47.14,9.55,83.0,1.0,2020-05-30,02:32:48
,Liechtenstein,47.14,9.55,83.0,1.0,2020-05-31,02:32:45
,Liechtenstein,47.14,9.55,83.0,1.0,2020-06-01,02:32:46
,Liechtenstein,47.14,9.55,83.0,1.0,2020-06-02,02:33:08
,Liechtenstein,47.14,9.55,83.0,1.0,2020-06-03,02:33:13
,Liechtenstein,47.14,9.55,83.0,1.0,2020-06-04,02:33:14
,Liechtenstein,47.14,9.55,83.0,1.0,2020-06-05,02:33:06
,Liechtenstein,47.14,9.55,83.0,1.0,2020-06-06,02:33:00
,Liechtenstein,47.14,9.55,83.0,1.0,2020-06-07,03:53:30
,Liechtenstein,47.14,9.55,83.0,1.0,2020-06-08,03:33:22
,Liechtenstein,47.14,9.55,83.0,1.0,2020-06-09,03:33:03
,Liechtenstein,47.14,9.55,83.0,1.0,2020-06-10,04:07:00
,Liechtenstein,47.14,9.55,83.0,1.0,2020-06-11,03:33:41
,Liechtenstein,47.14,9.55,83.0,1.0,2020-06-12,05:09:52
,Liechtenstein,47.14,9.55,83.0,1.0,2020-06-13,03:33:14
,Liechtenstein,47.14,9.55,83.0,1.0,2020-06-14,03:33:15
,Liechtenstein,47.14,9.55,83.0,1.0,2020-06-15,03:33:14
,Liechtenstein,47.14,9.55,83.0,1.0,2020-06-16,04:33:09
,Liechtenstein,47.14,9.55,83.0,1.0,2020-06-17,04:33:21
,Liechtenstein,47.14,9.55,83.0,1.0,2020-06-18,04:33:18
,Liechtenstein,47.14,9.55,83.0,1.0,2020-06-19,04:33:17
,Liechtenstein,47.14,9.55,83.0,1.0,2020-06-20,04:33:19
,Liechtenstein,47.14,9.55,83.0,1.0,2020-06-21,04:33:19
,Liechtenstein,47.14,9.55,83.0,1.0,2020-06-22,04:33:20
,Liechtenstein,47.14,9.55,83.0,1.0,2020-06-23,04:33:22
,Liechtenstein,47.14,9.55,83.0,1.0,2020-06-24,04:33:28
,Liechtenstein,47.14,9.55,83.0,1.0,2020-06-25,05:26:54
,Liechtenstein,47.14,9.55,83.0,1.0,2020-06-26,04:33:43
,Liechtenstein,47.14,9.55,83.0,1.0,2020-06-27,04:33:35
,Liechtenstein,47.14,9.55,83.0,1.0,2020-06-28,04:34:04
,Liechtenstein,47.14,9.55,83.0,1.0,2020-06-29,04:33:44
,Liechtenstein,47.14,9.55,83.0,1.0,2020-06-30,04:33:48
,Liechtenstein,47.14,9.55,83.0,1.0,2020-07-01,04:33:52
,Liechtenstein,47.14,9.55,83.0,1.0,2020-07-02,04:33:46
,Liechtenstein,47.14,9.55,84.0,1.0,2020-07-03,04:33:54
,Liechtenstein,47.14,9.55,84.0,1.0,2020-07-04,04:33:51
,Liechtenstein,47.14,9.55,84.0,1.0,2020-07-05,04:33:46
,Liechtenstein,47.14,9.55,84.0,1.0,2020-07-06,04:33:57
,Liechtenstein,47.14,9.55,85.0,1.0,2020-07-07,04:34:00
,Liechtenstein,47.14,9.55,85.0,1.0,2020-07-08,05:33:48
,Liechtenstein,47.14,9.55,85.0,1.0,2020-07-09,04:34:23
,Liechtenstein,47.14,9.55,85.0,1.0,2020-07-10,04:34:24
,Liechtenstein,47.14,9.55,85.0,1.0,2020-07-11,04:34:26
,Liechtenstein,47.14,9.55,85.0,1.0,2020-07-12,04:34:30
,Liechtenstein,47.14,9.55,85.0,1.0,2020-07-13,04:43:04
,Liechtenstein,47.14,9.55,85.0,1.0,2020-07-14,04:34:46
,Liechtenstein,47.14,9.55,85.0,1.0,2020-07-15,04:34:39
,Liechtenstein,47.14,9.55,85.0,1.0,2020-07-16,04:44:59
,Liechtenstein,47.14,9.55,85.0,1.0,2020-07-17,04:34:50
,Liechtenstein,47.14,9.55,86.0,1.0,2020-07-18,04:34:45
,Liechtenstein,47.14,9.55,87.0,1.0,2020-07-19,04:34:58
,Liechtenstein,47.14,9.55,87.0,1.0,2020-07-20,05:34:40
,Liechtenstein,47.14,9.55,87.0,1.0,2020-07-21,04:38:46
,Liechtenstein,47.14,9.55,87.0,1.0,2020-07-22,04:34:42
,Liechtenstein,47.14,9.55,87.0,1.0,2020-07-23,05:15:04
,Liechtenstein,47.14,9.55,87.0,1.0,2020-07-24,05:30:40
,Liechtenstein,47.14,9.55,87.0,1.0,2020-07-25,04:47:39
,Liechtenstein,47.14,9.55,87.0,1.0,2020-07-26,04:35:00
