Date,StateCode,StateName,Alpha,Beta,Gamma,Delta,Omicron
2020-07-03,AZ,Arizona,0,0,0,0,0
2020-07-04,AZ,Arizona,0,0,0,0,0
2020-07-05,AZ,Arizona,0,0,0,0,0
2020-07-06,AZ,Arizona,0,0,0,0,0
2020-07-07,AZ,Arizona,0,0,0,0,0
2020-07-08,AZ,Arizona,0,0,0,0,0
2020-07-09,AZ,Arizona,0,0,0,0,0
2020-07-10,AZ,Arizona,0,0,0,0,0
2020-07-11,AZ,Arizona,0,0,0,0,0
2020-07-12,AZ,Arizona,0,0,0,0,0
2020-07-13,AZ,Arizona,0,0,0,0,0
2020-07-14,AZ,Arizona,0,0,0,0,0
2020-07-15,AZ,Arizona,0,0,0,0,0
2020-07-16,AZ,Arizona,0,0,0,0,0.0019047619047619
2020-07-17,AZ,Arizona,0,0,0,0,0
2020-07-18,AZ,Arizona,0,0,0,0,0
2020-07-19,AZ,Arizona,0,0,0,0,0
2020-07-20,AZ,Arizona,0,0,0,0,0
2020-07-21,AZ,Arizona,0,0,0,0,0
2020-07-22,AZ,Arizona,0,0,0,0,0
2020-07-23,AZ,Arizona,0,0,0,0,0
2020-07-24,AZ,Arizona,0,0,0,0,0
2020-07-25,AZ,Arizona,0,0,0,0,0
2020-07-26,AZ,Arizona,0,0,0,0,0
2020-07-27,AZ,Arizona,0,0,0,0,0
2020-07-28,AZ,Arizona,0,0,0,0,0
2020-07-29,AZ,Arizona,0,0,0,0,0
2020-07-30,AZ,Arizona,0,0,0,0,0
2020-07-31,AZ,Arizona,0,0,0,0,0
2020-08-01,AZ,Arizona,0,0,0,0,0
2020-08-02,AZ,Arizona,0,0,0,0,0
2020-08-03,AZ,Arizona,0,0,0,0,0
2020-08-04,AZ,Arizona,0,0,0,0,0
2020-08-05,AZ,Arizona,0,0,0,0,0
2020-08-06,AZ,Arizona,0,0,0,0,0
2020-08-07,AZ,Arizona,0,0,0,0,0
2020-08-08,AZ,Arizona,0,0,0,0,0
2020-08-09,AZ,Arizona,0,0,0,0,0
2020-08-10,AZ,Arizona,0,0,0,0,0
2020-08-11,AZ,Arizona,0,0,0,0,0
2020-08-12,AZ,Arizona,0,0,0,0,0
2020-08-13,AZ,Arizona,0,0,0,0,0
2020-08-14,AZ,Arizona,0,0,0,0,0
2020-08-15,AZ,Arizona,0,0,0,0,0
2020-08-16,AZ,Arizona,0,0,0,0,0
2020-08-17,AZ,Arizona,0,0,0,0,0
2020-08-18,AZ,Arizona,0,0,0,0,0
2020-08-19,AZ,Arizona,0,0,0,0,0
2020-08-20,AZ,Arizona,0,0,0,0,0
2020-08-21,AZ,Arizona,0,0,0,0,0
2020-08-23,AZ,Arizona,0,0,0,0,0
2020-08-24,AZ,Arizona,0,0,0,0,0
2020-08-25,AZ,Arizona,0,0,0,0,0
2020-08-26,AZ,Arizona,0,0,0,0,0
2020-08-27,AZ,Arizona,0,0,0,0,0
2020-08-28,AZ,Arizona,0,0,0,0,0
2020-08-29,AZ,Arizona,0,0,0,0,0
2020-08-30,AZ,Arizona,0,0,0,0,0
2020-08-31,AZ,Arizona,0,0,0,0,0
2020-09-01,AZ,Arizona,0,0,0,0,0
2020-09-02,AZ,Arizona,0,0,0,0,0
2020-09-03,AZ,Arizona,0,0,0,0,0
2020-09-04,AZ,Arizona,0,0,0,0,0
2020-09-05,AZ,Arizona,0,0,0,0,0
2020-09-06,AZ,Arizona,0,0,0,0,0
2020-09-07,AZ,Arizona,0,0,0,0,0
2020-09-08,AZ,Arizona,0,0,0,0,0
2020-09-09,AZ,Arizona,0,0,0,0,0
2020-09-10,AZ,Arizona,0,0,0,0,0
2020-09-11,AZ,Arizona,0,0,0,0,0
2020-09-12,AZ,Arizona,0,0,0,0,0
2020-09-13,AZ,Arizona,0,0,0,0,0
2020-09-14,AZ,Arizona,0,0,0,0,0
2020-09-15,AZ,Arizona,0,0,0,0,0
2020-09-16,AZ,Arizona,0,0,0,0,0
2020-09-17,AZ,Arizona,0,0,0,0,0
2020-09-18,AZ,Arizona,0,0,0,0,0
2020-09-19,AZ,Arizona,0,0,0,0,0
2020-09-20,AZ,Arizona,0,0,0,0,0
2020-09-21,AZ,Arizona,0,0,0,0,0
2020-09-22,AZ,Arizona,0,0,0,0,0
