Date,StateCode,StateName,Alpha,Beta,Gamma,Delta,Omicron
2020-04-07,IL,Illinois,0,0,0,0,0
2020-04-08,IL,Illinois,0,0,0,0,0
2020-04-09,IL,Illinois,0,0,0,0,0
2020-04-10,IL,Illinois,0,0,0,0,0
2020-04-11,IL,Illinois,0,0,0,0,0
2020-04-12,IL,Illinois,0,0,0,0,0
2020-04-13,IL,Illinois,0,0,0,0,0
2020-04-14,IL,Illinois,0,0,0,0,0
2020-04-15,IL,Illinois,0,0,0,0,0
2020-04-16,IL,Illinois,0,0,0,0,0
2020-04-17,IL,Illinois,0,0,0,0,0
2020-04-18,IL,Illinois,0,0,0,0,0
2020-04-19,IL,Illinois,0,0,0,0,0
2020-04-20,IL,Illinois,0,0,0.002,0,0
2020-04-21,IL,Illinois,0,0,0,0,0
2020-04-22,IL,Illinois,0,0,0,0,0
2020-04-23,IL,Illinois,0,0,0,0,0
2020-04-24,IL,Illinois,0,0,0,0,0
2020-04-25,IL,Illinois,0,0,0,0,0
2020-04-26,IL,Illinois,0,0,0,0,0
2020-04-27,IL,Illinois,0,0,0,0,0
2020-04-28,IL,Illinois,0,0,0,0,0
2020-04-29,IL,Illinois,0,0,0,0,0
2020-04-30,IL,Illinois,0.00248138957816377,0,0,0,0
2020-05-01,IL,Illinois,0,0,0,0,0
2020-05-02,IL,Illinois,0,0,0,0,0
2020-05-03,IL,Illinois,0,0,0,0,0
2020-05-04,IL,Illinois,0,0,0,0,0
2020-05-05,IL,Illinois,0,0,0,0,0
2020-05-06,IL,Illinois,0,0,0,0,0
2020-05-07,IL,Illinois,0,0,0,0,0
2020-05-08,IL,Illinois,0,0,0,0,0
2020-05-09,IL,Illinois,0,0,0,0,0
2020-05-10,IL,Illinois,0,0,0,0,0
2020-05-11,IL,Illinois,0,0,0,0,0
2020-05-12,IL,Illinois,0,0,0,0,0
2020-05-13,IL,Illinois,0,0,0,0,0
2020-05-14,IL,Illinois,0,0,0,0,0
2020-05-15,IL,Illinois,0,0,0,0,0
2020-05-16,IL,Illinois,0,0,0,0,0
2020-05-17,IL,Illinois,0,0,0,0,0
2020-05-18,IL,Illinois,0,0,0,0,0
2020-05-19,IL,Illinois,0,0,0,0,0
2020-05-20,IL,Illinois,0,0,0,0,0
2020-05-21,IL,Illinois,0,0,0,0,0
2020-05-22,IL,Illinois,0,0,0,0,0
2020-05-23,IL,Illinois,0,0,0,0,0
2020-05-24,IL,Illinois,0,0,0,0,0
2020-05-25,IL,Illinois,0,0,0,0,0
2020-05-26,IL,Illinois,0,0,0,0,0
2020-05-27,IL,Illinois,0,0,0,0,0
2020-05-28,IL,Illinois,0,0,0,0,0
2020-05-29,IL,Illinois,0,0,0,0,0
2020-05-30,IL,Illinois,0,0,0,0,0
2020-05-31,IL,Illinois,0,0,0,0,0
2020-06-01,IL,Illinois,0,0,0,0,0
2020-06-02,IL,Illinois,0,0,0,0,0
2020-06-03,IL,Illinois,0,0,0,0,0
2020-06-04,IL,Illinois,0,0,0,0,0
2020-06-05,IL,Illinois,0,0,0,0,0
2020-06-06,IL,Illinois,0,0,0,0,0
2020-06-07,IL,Illinois,0,0,0,0,0
2020-06-08,IL,Illinois,0,0,0,0,0
2020-06-09,IL,Illinois,0,0,0,0,0
2020-06-10,IL,Illinois,0,0,0,0,0
2020-06-11,IL,Illinois,0,0,0,0,0
2020-06-12,IL,Illinois,0,0,0,0,0
2020-06-13,IL,Illinois,0,0,0,0,0
2020-06-14,IL,Illinois,0,0,0,0,0
2020-06-15,IL,Illinois,0,0,0,0,0
2020-06-16,IL,Illinois,0,0,0,0,0
2020-06-17,IL,Illinois,0,0,0,0,0
2020-06-18,IL,Illinois,0,0,0,0,0
2020-06-19,IL,Illinois,0,0,0,0,0
2020-06-20,IL,Illinois,0,0,0,0,0
2020-06-21,IL,Illinois,0,0,0,0,0
2020-06-22,IL,Illinois,0,0,0,0,0
2020-06-23,IL,Illinois,0,0,0,0,0
2020-06-24,IL,Illinois,0,0,0,0,0
2020-06-25,IL,Illinois,0,0,0,0,0
2020-06-26,IL,Illinois,0,0,0,0,0
2020-06-27,IL,Illinois,0,0,0,0,0
2020-06-28,IL,Illinois,0,0,0,0,0
2020-06-29,IL,Illinois,0,0,0,0,0
2020-06-30,IL,Illinois,0,0,0,0,0
2020-07-01,IL,Illinois,0,0,0,0,0
2020-07-02,IL,Illinois,0,0,0,0,0
2020-07-03,IL,Illinois,0,0,0,0,0
2020-07-04,IL,Illinois,0,0,0,0,0
2020-07-05,IL,Illinois,0,0,0,0,0
2020-07-06,IL,Illinois,0,0,0,0,0
2020-07-07,IL,Illinois,0,0,0,0,0
2020-07-08,IL,Illinois,0,0,0,0,0
2020-07-09,IL,Illinois,0,0,0,0,0
2020-07-10,IL,Illinois,0,0,0,0,0
2020-07-11,IL,Illinois,0,0,0,0,0
2020-07-12,IL,Illinois,0,0,0,0,0
2020-07-13,IL,Illinois,0,0,0,0,0
2020-07-14,IL,Illinois,0,0,0,0,0
2020-07-15,IL,Illinois,0,0,0,0,0
2020-07-16,IL,Illinois,0,0,0,0,0
2020-07-17,IL,Illinois,0,0,0,0,0
2020-07-18,IL,Illinois,0,0,0,0,0
2020-07-19,IL,Illinois,0,0,0,0,0
2020-07-20,IL,Illinois,0,0,0,0,0
2020-07-21,IL,Illinois,0,0,0,0,0
2020-07-22,IL,Illinois,0,0,0,0,0
2020-07-23,IL,Illinois,0,0,0,0,0
2020-07-24,IL,Illinois,0,0,0,0,0
2020-07-25,IL,Illinois,0,0,0,0,0
2020-07-26,IL,Illinois,0,0,0,0,0
2020-07-27,IL,Illinois,0,0,0,0,0
2020-07-28,IL,Illinois,0,0,0,0,0
2020-07-29,IL,Illinois,0,0,0,0,0
2020-07-30,IL,Illinois,0,0,0,0,0
2020-07-31,IL,Illinois,0,0,0,0,0
2020-08-01,IL,Illinois,0,0,0,0,0
2020-08-02,IL,Illinois,0,0,0,0,0
2020-08-03,IL,Illinois,0,0,0,0,0
2020-08-04,IL,Illinois,0,0,0,0,0
2020-08-05,IL,Illinois,0,0,0,0,0
2020-08-06,IL,Illinois,0,0,0,0,0
2020-08-07,IL,Illinois,0,0,0,0,0
2020-08-08,IL,Illinois,0,0,0,0,0
2020-08-09,IL,Illinois,0,0,0,0,0
2020-08-10,IL,Illinois,0,0,0,0,0
2020-08-11,IL,Illinois,0,0,0,0,0
2020-08-12,IL,Illinois,0,0,0,0,0
2020-08-13,IL,Illinois,0,0,0,0,0
2020-08-14,IL,Illinois,0,0,0,0,0
2020-08-15,IL,Illinois,0,0,0,0,0
2020-08-16,IL,Illinois,0,0,0,0,0
2020-08-17,IL,Illinois,0,0,0,0,0
2020-08-18,IL,Illinois,0,0,0,0,0
2020-08-19,IL,Illinois,0,0,0,0,0
2020-08-20,IL,Illinois,0,0,0,0,0
2020-08-21,IL,Illinois,0,0,0,0,0
2020-08-22,IL,Illinois,0,0,0,0,0
2020-08-23,IL,Illinois,0,0,0,0,0
2020-08-24,IL,Illinois,0,0,0,0,0
2020-08-25,IL,Illinois,0,0,0,0,0
2020-08-26,IL,Illinois,0,0,0,0,0
2020-08-27,IL,Illinois,0,0,0,0,0
2020-08-28,IL,Illinois,0,0,0,0,0
2020-08-29,IL,Illinois,0,0,0,0,0
2020-08-30,IL,Illinois,0,0,0,0,0
2020-08-31,IL,Illinois,0,0,0,0,0
2020-09-01,IL,Illinois,0,0,0,0,0
