Date,StateCode,StateName,Alpha,Beta,Gamma,Delta,Omicron
2021-01-05,KY,Kentucky,0,0,0,0,0
2021-01-06,KY,Kentucky,0,0,0,0,0
2021-01-07,KY,Kentucky,0,0,0,0,0
2021-01-08,KY,Kentucky,0,0,0,0,0
2021-01-09,KY,Kentucky,0,0,0,0,0
2021-01-10,KY,Kentucky,0,0,0,0,0
2021-01-11,KY,Kentucky,0,0,0,0,0
2021-01-12,KY,Kentucky,0,0,0,0,0
2021-01-13,KY,Kentucky,0,0,0,0,0
2021-01-14,KY,Kentucky,0,0,0,0,0
2021-01-15,KY,Kentucky,0,0,0,0,0
2021-01-16,KY,Kentucky,0,0,0,0,0
2021-01-17,KY,Kentucky,0,0,0,0,0
2021-01-18,KY,Kentucky,0.0425531914893617,0,0,0,0
2021-01-19,KY,Kentucky,0.0326086956521739,0,0,0,0
2021-01-20,KY,Kentucky,0.0297029702970297,0,0,0,0
2021-01-21,KY,Kentucky,0.0380952380952381,0,0,0,0
2021-01-22,KY,Kentucky,0.0515463917525773,0,0,0,0
2021-01-23,KY,Kentucky,0.0531914893617021,0,0,0,0
2021-01-24,KY,Kentucky,0.0555555555555556,0,0,0,0
2021-01-25,KY,Kentucky,0.0515463917525773,0,0,0,0
2021-01-26,KY,Kentucky,0.0476190476190476,0,0,0,0
2021-01-27,KY,Kentucky,0.0467289719626168,0,0,0,0
2021-01-28,KY,Kentucky,0.03,0,0,0,0
2021-01-29,KY,Kentucky,0.0202020202020202,0,0,0,0
2021-01-30,KY,Kentucky,0.0194174757281553,0,0,0,0
2021-01-31,KY,Kentucky,0.0186915887850467,0,0,0,0
2021-02-01,KY,Kentucky,0.0186915887850467,0,0,0,0
2021-02-02,KY,Kentucky,0.0210526315789474,0,0,0,0
2021-02-03,KY,Kentucky,0.0357142857142857,0,0,0,0
2021-02-04,KY,Kentucky,0.038961038961039,0,0,0,0
2021-02-05,KY,Kentucky,0.027027027027027,0,0,0,0
2021-02-06,KY,Kentucky,0.0422535211267606,0,0,0,0
2021-02-07,KY,Kentucky,0.0394736842105263,0,0,0,0
2021-02-08,KY,Kentucky,0.0441176470588235,0,0,0,0
2021-02-09,KY,Kentucky,0.0588235294117647,0,0,0,0
2021-02-10,KY,Kentucky,0.0746268656716418,0,0,0,0
2021-02-11,KY,Kentucky,0.0857142857142857,0,0,0,0
2021-02-12,KY,Kentucky,0.0909090909090909,0,0,0,0
2021-02-13,KY,Kentucky,0.0921052631578947,0,0,0,0
2021-02-14,KY,Kentucky,0.0886075949367089,0,0,0,0
2021-02-15,KY,Kentucky,0.0860215053763441,0,0,0,0
2021-02-16,KY,Kentucky,0.0957446808510638,0,0,0,0
2021-02-17,KY,Kentucky,0.104166666666667,0,0,0,0
2021-02-18,KY,Kentucky,0.099009900990099,0,0,0,0
2021-02-19,KY,Kentucky,0.091743119266055,0,0,0,0
2021-02-20,KY,Kentucky,0.0782608695652174,0,0,0,0
2021-02-21,KY,Kentucky,0.0775862068965517,0,0,0,0
2021-02-22,KY,Kentucky,0.0743801652892562,0,0,0,0
2021-02-23,KY,Kentucky,0.062015503875969,0,0,0,0
2021-02-24,KY,Kentucky,0.0601503759398496,0,0,0,0
2021-02-25,KY,Kentucky,0.0785714285714286,0,0,0,0
2021-02-26,KY,Kentucky,0.0746268656716418,0,0,0,0
2021-02-27,KY,Kentucky,0.0814814814814815,0,0,0,0
2021-02-28,KY,Kentucky,0.0923076923076923,0,0,0,0
2021-03-01,KY,Kentucky,0.12,0,0,0,0
2021-03-02,KY,Kentucky,0.125,0,0,0,0
2021-03-03,KY,Kentucky,0.118055555555556,0,0,0,0
2021-03-04,KY,Kentucky,0.121387283236994,0,0,0,0
2021-03-05,KY,Kentucky,0.132183908045977,0,0,0,0
2021-03-06,KY,Kentucky,0.142011834319527,0,0,0,0
2021-03-07,KY,Kentucky,0.145348837209302,0,0,0,0
2021-03-08,KY,Kentucky,0.150837988826816,0,0,0,0
2021-03-09,KY,Kentucky,0.2,0,0,0,0
2021-03-10,KY,Kentucky,0.213903743315508,0,0,0,0
2021-03-11,KY,Kentucky,0.202020202020202,0,0,0,0
2021-03-12,KY,Kentucky,0.232067510548523,0,0,0,0
2021-03-13,KY,Kentucky,0.241803278688525,0,0,0,0
