Date,StateCode,StateName,Alpha,Beta,Gamma,Delta,Omicron
2021-02-08,MO,Missouri,0,0,0,0,0
2021-02-09,MO,Missouri,0,0,0,0,0
2021-02-10,MO,Missouri,0,0,0,0,0
2021-02-11,MO,Missouri,0,0,0,0,0
2021-02-12,MO,Missouri,0,0,0,0,0
2021-02-13,MO,Missouri,0,0,0,0,0
2021-02-14,MO,Missouri,0,0,0,0,0
2021-02-15,MO,Missouri,0,0,0,0,0
2021-02-16,MO,Missouri,0,0,0,0,0
2021-02-17,MO,Missouri,0,0,0,0,0
2021-02-18,MO,Missouri,0,0,0,0,0
2021-02-19,MO,Missouri,0,0,0,0,0
2021-02-20,MO,Missouri,0,0,0,0,0
2021-02-21,MO,Missouri,0.0416666666666667,0,0,0,0
2021-02-22,MO,Missouri,0.0517241379310345,0,0,0,0
2021-02-23,MO,Missouri,0.0625,0,0,0,0
2021-02-24,MO,Missouri,0.07,0,0,0,0
2021-02-25,MO,Missouri,0.09,0,0,0,0
2021-02-26,MO,Missouri,0.137254901960784,0,0,0,0
2021-02-27,MO,Missouri,0.147058823529412,0,0,0,0
2021-02-28,MO,Missouri,0.160377358490566,0,0,0,0
2021-03-01,MO,Missouri,0.142857142857143,0,0,0,0
2021-03-02,MO,Missouri,0.180904522613065,0,0,0,0
2021-03-03,MO,Missouri,0.213270142180095,0,0,0,0
2021-03-04,MO,Missouri,0.230414746543779,0,0,0,0
2021-03-05,MO,Missouri,0.242857142857143,0,0,0,0
2021-03-06,MO,Missouri,0.246445497630332,0,0,0,0
2021-03-07,MO,Missouri,0.239819004524887,0,0,0,0
2021-03-08,MO,Missouri,0.242553191489362,0,0,0,0
2021-03-09,MO,Missouri,0.235294117647059,0,0,0,0
2021-03-10,MO,Missouri,0.267657992565056,0,0,0,0
2021-03-11,MO,Missouri,0.282608695652174,0,0,0,0
2021-03-12,MO,Missouri,0.27112676056338,0,0,0,0
2021-03-13,MO,Missouri,0.272727272727273,0,0,0,0
2021-03-14,MO,Missouri,0.265993265993266,0,0,0,0
2021-03-15,MO,Missouri,0.340248962655602,0,0,0,0
2021-03-16,MO,Missouri,0.340425531914894,0,0,0,0
2021-03-17,MO,Missouri,0.337777777777778,0,0,0,0
2021-03-18,MO,Missouri,0.347826086956522,0,0,0,0
2021-03-19,MO,Missouri,0.37344398340249,0,0,0,0
2021-03-20,MO,Missouri,0.377510040160643,0.00401606425702811,0,0,0
2021-03-21,MO,Missouri,0.388663967611336,0,0,0,0
2021-03-22,MO,Missouri,0.442148760330579,0,0,0,0
2021-03-23,MO,Missouri,0.470355731225296,0,0,0,0
2021-03-24,MO,Missouri,0.487394957983193,0,0,0,0
2021-03-25,MO,Missouri,0.493775933609958,0,0,0,0
2021-03-26,MO,Missouri,0.542372881355932,0,0,0,0
2021-03-27,MO,Missouri,0.547717842323651,0,0,0,0
2021-03-28,MO,Missouri,0.569105691056911,0,0,0,0
2021-03-29,MO,Missouri,0.582677165354331,0,0,0,0
2021-03-30,MO,Missouri,0.601503759398496,0,0,0,0
2021-03-31,MO,Missouri,0.623239436619718,0,0,0,0
2021-04-01,MO,Missouri,0.62937062937063,0,0,0,0
2021-04-02,MO,Missouri,0.63973063973064,0,0,0,0
2021-04-03,MO,Missouri,0.658703071672355,0,0,0,0
2021-04-04,MO,Missouri,0.659863945578231,0,0,0,0
2021-04-05,MO,Missouri,0.666666666666667,0,0,0,0
2021-04-06,MO,Missouri,0.684375,0,0,0,0
2021-04-07,MO,Missouri,0.710365853658537,0,0,0,0
2021-04-08,MO,Missouri,0.723529411764706,0,0,0,0
2021-04-09,MO,Missouri,0.73728813559322,0,0,0,0
2021-04-10,MO,Missouri,0.741847826086957,0,0,0,0
2021-04-11,MO,Missouri,0.747422680412371,0,0,0,0
2021-04-12,MO,Missouri,0.769417475728155,0.00242718446601942,0.0388349514563107,0,0
2021-04-13,MO,Missouri,0.775,0.0025,0.0425,0,0
2021-04-14,MO,Missouri,0.776649746192893,0.0050761421319797,0.0431472081218274,0,0
2021-04-15,MO,Missouri,0.78740157480315,0.0078740157480315,0.041994750656168,0,0
2021-04-16,MO,Missouri,0.796246648793566,0.00804289544235925,0.0428954423592493,0,0
2021-04-17,MO,Missouri,0.797843665768194,0.00808625336927224,0.0431266846361186,0,0
2021-04-18,MO,Missouri,0.810666666666667,0.008,0.0426666666666667,0,0
2021-04-19,MO,Missouri,0.801089918256131,0.00817438692098093,0.0490463215258856,0,0
2021-04-20,MO,Missouri,0.798955613577023,0.00783289817232376,0.0574412532637076,0,0
2021-04-21,MO,Missouri,0.779187817258883,0.0101522842639594,0.0583756345177665,0,0
2021-04-22,MO,Missouri,0.781002638522427,0.0105540897097625,0.0580474934036939,0,0
2021-04-23,MO,Missouri,0.761643835616438,0.010958904109589,0.0684931506849315,0,0
2021-04-24,MO,Missouri,0.774928774928775,0.0113960113960114,0.0598290598290598,0,0
2021-04-25,MO,Missouri,0.782089552238806,0.0119402985074627,0.0567164179104478,0,0
2021-04-26,MO,Missouri,0.778787878787879,0.00909090909090909,0.0606060606060606,0,0
2021-04-27,MO,Missouri,0.79608938547486,0.00837988826815642,0.0614525139664804,0,0
2021-04-28,MO,Missouri,0.805333333333334,0.00533333333333333,0.0666666666666667,0,0
2021-04-29,MO,Missouri,0.802110817941952,0.00527704485488127,0.0686015831134565,0,0
2021-04-30,MO,Missouri,0.798387096774194,0.00537634408602151,0.0698924731182796,0,0
2021-05-01,MO,Missouri,0.800539083557952,0.00539083557951483,0.0700808625336927,0,0
2021-05-02,MO,Missouri,0.795640326975477,0.00544959128065395,0.0762942779291553,0,0
