Date,StateCode,StateName,Alpha,Beta,Gamma,Delta,Omicron
2021-02-08,MO,Missouri,0,0,0,0,0
2021-02-09,MO,Missouri,0,0,0,0,0
2021-02-10,MO,Missouri,0,0,0,0,0
2021-02-11,MO,Missouri,0,0,0,0,0
2021-02-12,MO,Missouri,0,0,0,0,0
2021-02-13,MO,Missouri,0,0,0,0,0
2021-02-14,MO,Missouri,0,0,0,0,0
2021-02-15,MO,Missouri,0,0,0,0,0
2021-02-16,MO,Missouri,0,0,0,0,0
2021-02-17,MO,Missouri,0,0,0,0,0
2021-02-18,MO,Missouri,0,0,0,0,0
2021-02-19,MO,Missouri,0,0,0,0,0
2021-02-20,MO,Missouri,0,0,0,0,0
2021-02-21,MO,Missouri,0.0416666666666667,0,0,0,0
2021-02-22,MO,Missouri,0.0517241379310345,0,0,0,0
2021-02-23,MO,Missouri,0.0630630630630631,0,0,0,0
2021-02-24,MO,Missouri,0.0707070707070707,0,0,0,0
2021-02-25,MO,Missouri,0.0816326530612245,0,0,0,0
2021-02-26,MO,Missouri,0.13,0,0,0,0
2021-02-27,MO,Missouri,0.14,0,0,0,0
2021-02-28,MO,Missouri,0.153846153846154,0,0,0,0
2021-03-01,MO,Missouri,0.138888888888889,0,0,0,0
2021-03-02,MO,Missouri,0.178571428571429,0,0,0,0
2021-03-03,MO,Missouri,0.211538461538462,0,0,0,0
2021-03-04,MO,Missouri,0.228971962616822,0,0,0,0
2021-03-05,MO,Missouri,0.241545893719807,0,0,0,0
2021-03-06,MO,Missouri,0.245192307692308,0,0,0,0
2021-03-07,MO,Missouri,0.238532110091743,0,0,0,0
2021-03-08,MO,Missouri,0.242424242424242,0,0,0,0
2021-03-09,MO,Missouri,0.234042553191489,0,0,0,0
2021-03-10,MO,Missouri,0.267924528301887,0,0,0,0
2021-03-11,MO,Missouri,0.285714285714286,0,0,0,0
2021-03-12,MO,Missouri,0.271428571428571,0,0,0,0
2021-03-13,MO,Missouri,0.273037542662116,0,0,0,0
2021-03-14,MO,Missouri,0.266211604095563,0,0,0,0
2021-03-15,MO,Missouri,0.341772151898734,0,0,0,0
2021-03-16,MO,Missouri,0.34051724137931,0,0,0,0
2021-03-17,MO,Missouri,0.337837837837838,0,0,0,0
2021-03-18,MO,Missouri,0.348017621145374,0,0,0,0
2021-03-19,MO,Missouri,0.373949579831933,0,0,0,0
2021-03-20,MO,Missouri,0.378048780487805,0.0040650406504065,0,0,0
2021-03-21,MO,Missouri,0.389344262295082,0,0,0,0
2021-03-22,MO,Missouri,0.441666666666667,0,0,0,0
2021-03-23,MO,Missouri,0.470119521912351,0,0,0,0
2021-03-24,MO,Missouri,0.483193277310924,0,0,0,0
2021-03-25,MO,Missouri,0.489626556016598,0,0,0,0
2021-03-26,MO,Missouri,0.540084388185654,0,0,0,0
2021-03-27,MO,Missouri,0.545454545454546,0,0,0,0
2021-03-28,MO,Missouri,0.566801619433198,0,0,0,0
2021-03-29,MO,Missouri,0.580392156862745,0,0,0,0
2021-03-30,MO,Missouri,0.599250936329588,0,0,0,0
2021-03-31,MO,Missouri,0.621052631578947,0,0,0,0
2021-04-01,MO,Missouri,0.627177700348432,0,0,0,0
2021-04-02,MO,Missouri,0.63758389261745,0,0,0,0
2021-04-03,MO,Missouri,0.656462585034014,0,0,0,0
2021-04-04,MO,Missouri,0.657627118644068,0,0,0,0
2021-04-05,MO,Missouri,0.664495114006515,0,0,0,0
2021-04-06,MO,Missouri,0.682242990654206,0,0,0,0
2021-04-07,MO,Missouri,0.710365853658537,0,0,0,0
2021-04-08,MO,Missouri,0.723529411764706,0,0,0,0
2021-04-09,MO,Missouri,0.73728813559322,0,0,0,0
2021-04-10,MO,Missouri,0.741847826086957,0,0,0,0
2021-04-11,MO,Missouri,0.747422680412371,0,0,0,0
2021-04-12,MO,Missouri,0.769417475728155,0.00242718446601942,0.0388349514563107,0,0
2021-04-13,MO,Missouri,0.775,0.0025,0.0425,0,0
2021-04-14,MO,Missouri,0.776649746192893,0.0050761421319797,0.0431472081218274,0,0
2021-04-15,MO,Missouri,0.78740157480315,0.0078740157480315,0.041994750656168,0,0
2021-04-16,MO,Missouri,0.796246648793566,0.00804289544235925,0.0428954423592493,0,0
2021-04-17,MO,Missouri,0.797843665768194,0.00808625336927224,0.0431266846361186,0,0
2021-04-18,MO,Missouri,0.810666666666667,0.008,0.0426666666666667,0,0
2021-04-19,MO,Missouri,0.801089918256131,0.00817438692098093,0.0490463215258856,0,0
2021-04-20,MO,Missouri,0.798955613577023,0.00783289817232376,0.0574412532637076,0,0
2021-04-21,MO,Missouri,0.779187817258883,0.0101522842639594,0.0583756345177665,0,0
2021-04-22,MO,Missouri,0.781002638522427,0.0105540897097625,0.0580474934036939,0,0
2021-04-23,MO,Missouri,0.761643835616438,0.010958904109589,0.0684931506849315,0,0
2021-04-24,MO,Missouri,0.774928774928775,0.0113960113960114,0.0598290598290598,0,0
2021-04-25,MO,Missouri,0.782089552238806,0.0119402985074627,0.0567164179104478,0,0
2021-04-26,MO,Missouri,0.778787878787879,0.00909090909090909,0.0606060606060606,0,0
2021-04-27,MO,Missouri,0.79608938547486,0.00837988826815642,0.0614525139664804,0,0
2021-04-28,MO,Missouri,0.805333333333334,0.00533333333333333,0.0666666666666667,0,0
2021-04-29,MO,Missouri,0.802110817941952,0.00527704485488127,0.0686015831134565,0,0
2021-04-30,MO,Missouri,0.798387096774194,0.00537634408602151,0.0698924731182796,0,0
2021-05-01,MO,Missouri,0.800539083557952,0.00539083557951483,0.0700808625336927,0,0
2021-05-02,MO,Missouri,0.795640326975477,0.00544959128065395,0.0762942779291553,0,0
