Date,StateCode,StateName,Alpha,Beta,Gamma,Delta,Omicron
2020-09-09,ND,North Dakota,0,0,0,0,0
2020-09-10,ND,North Dakota,0,0,0,0,0
2020-09-11,ND,North Dakota,0,0,0,0,0
2020-09-13,ND,North Dakota,0,0,0,0,0
2020-09-15,ND,North Dakota,0,0,0,0,0
2020-09-16,ND,North Dakota,0,0,0,0,0
2020-09-19,ND,North Dakota,0,0,0,0,0
2020-09-21,ND,North Dakota,0,0,0,0,0
2020-09-24,ND,North Dakota,0,0,0,0,0
2020-09-29,ND,North Dakota,0,0,0,0,0
2020-09-30,ND,North Dakota,0,0,0,0,0
2020-10-01,ND,North Dakota,0,0,0,0,0
2020-10-03,ND,North Dakota,0,0,0,0,0
2020-10-04,ND,North Dakota,0,0,0,0.0434782608695652,0
2020-10-05,ND,North Dakota,0,0,0,0,0
2020-10-06,ND,North Dakota,0,0,0,0,0
2020-10-07,ND,North Dakota,0,0,0,0,0
2020-10-08,ND,North Dakota,0,0,0,0,0
2020-10-11,ND,North Dakota,0,0,0,0,0
2020-10-12,ND,North Dakota,0,0,0,0,0
2020-10-14,ND,North Dakota,0,0,0,0,0
2020-10-15,ND,North Dakota,0,0,0,0,0
2020-10-16,ND,North Dakota,0,0,0,0,0
2020-10-17,ND,North Dakota,0,0,0,0,0
2020-10-18,ND,North Dakota,0,0,0,0,0
2020-10-19,ND,North Dakota,0,0,0,0,0
2020-10-20,ND,North Dakota,0,0,0,0,0
2020-10-21,ND,North Dakota,0,0,0,0,0
2020-10-22,ND,North Dakota,0,0,0,0,0
2020-10-23,ND,North Dakota,0,0,0,0,0
2020-10-24,ND,North Dakota,0,0,0,0,0
2020-10-25,ND,North Dakota,0,0,0,0,0
2020-10-26,ND,North Dakota,0,0,0,0,0
2020-10-27,ND,North Dakota,0,0,0,0,0
2020-10-28,ND,North Dakota,0,0,0,0,0
2020-10-29,ND,North Dakota,0,0,0,0,0
2020-11-02,ND,North Dakota,0,0,0,0,0
2020-11-04,ND,North Dakota,0,0,0,0,0
2020-11-05,ND,North Dakota,0,0,0,0,0
2020-11-09,ND,North Dakota,0,0,0,0,0
2020-11-10,ND,North Dakota,0.217391304347826,0,0,0,0
2020-11-11,ND,North Dakota,0.173913043478261,0,0,0,0
2020-11-12,ND,North Dakota,0.173913043478261,0,0,0,0
2020-11-14,ND,North Dakota,0.111111111111111,0,0,0,0
2020-11-15,ND,North Dakota,0.111111111111111,0,0,0,0
2020-11-17,ND,North Dakota,0.05,0,0,0,0
2020-11-18,ND,North Dakota,0.0416666666666667,0,0,0,0
2020-11-19,ND,North Dakota,0.032258064516129,0,0,0,0
2020-11-20,ND,North Dakota,0.0161290322580645,0,0,0,0
2020-11-23,ND,North Dakota,0,0,0,0,0
2020-11-24,ND,North Dakota,0,0,0,0,0
2020-11-25,ND,North Dakota,0,0,0,0,0
2020-12-01,ND,North Dakota,0,0,0,0,0
2020-12-03,ND,North Dakota,0,0,0,0,0
2020-12-04,ND,North Dakota,0,0,0,0,0
2020-12-05,ND,North Dakota,0,0,0,0,0
2020-12-06,ND,North Dakota,0,0,0,0,0
2020-12-07,ND,North Dakota,0,0,0,0,0
2020-12-08,ND,North Dakota,0,0,0,0,0
2020-12-09,ND,North Dakota,0,0,0,0,0
2020-12-10,ND,North Dakota,0,0,0,0,0
2020-12-12,ND,North Dakota,0,0,0,0,0
2020-12-14,ND,North Dakota,0,0,0,0,0
2020-12-16,ND,North Dakota,0,0,0,0,0
2020-12-21,ND,North Dakota,0,0,0,0,0
2020-12-22,ND,North Dakota,0,0,0,0,0
2020-12-26,ND,North Dakota,0,0,0,0,0
2020-12-27,ND,North Dakota,0,0,0,0,0
2020-12-28,ND,North Dakota,0,0,0,0,0
2020-12-29,ND,North Dakota,0,0,0,0,0
2020-12-30,ND,North Dakota,0,0,0,0,0
2020-12-31,ND,North Dakota,0.0338983050847458,0,0,0,0
2021-01-01,ND,North Dakota,0.0327868852459016,0,0,0,0
2021-01-02,ND,North Dakota,0.0684931506849315,0,0,0,0
2021-01-03,ND,North Dakota,0.0666666666666667,0,0,0,0
2021-01-04,ND,North Dakota,0.0289017341040462,0,0,0,0
2021-01-05,ND,North Dakota,0.0255102040816327,0,0,0,0
2021-01-06,ND,North Dakota,0.0187265917602996,0,0,0,0
