Date,CountryCode,CountryName,Alpha,Beta,Gamma,Delta,Omicron
2020-11-01,0,BGD,0,0,0,0,0
2020-11-02,0,BGD,0,0,0,0,0
2020-11-04,0,BGD,0,0,0,0,0
2020-11-05,0,BGD,0,0,0,0,0
2020-11-07,0,BGD,0,0,0,0,0
2020-11-08,0,BGD,0,0,0,0,0
2020-11-09,0,BGD,0,0,0,0,0
2020-11-11,0,BGD,0,0,0,0,0
2020-11-12,0,BGD,0,0,0,0,0
2020-11-13,0,BGD,0,0,0,0,0
2020-11-14,0,BGD,0,0,0,0,0
2020-11-15,0,BGD,0,0,0,0,0
2020-11-16,0,BGD,0,0,0,0,0
2020-11-17,0,BGD,0,0.0526315789473684,0,0,0
2020-11-18,0,BGD,0,0.0263157894736842,0,0,0
2020-11-19,0,BGD,0,0.0263157894736842,0,0,0
2020-11-20,0,BGD,0,0,0,0,0
2020-11-21,0,BGD,0,0,0,0,0
2020-11-22,0,BGD,0,0,0,0,0
2020-11-23,0,BGD,0,0,0,0,0
2020-11-24,0,BGD,0,0,0,0,0
2020-11-25,0,BGD,0,0,0,0,0
2020-11-26,0,BGD,0,0,0,0,0
2020-11-28,0,BGD,0,0,0,0,0
2020-11-29,0,BGD,0,0,0,0,0
2020-11-30,0,BGD,0,0,0,0,0
2020-12-01,0,BGD,0,0,0,0,0
2020-12-02,0,BGD,0,0,0,0,0
2020-12-03,0,BGD,0,0,0,0,0
2020-12-04,0,BGD,0,0,0,0,0
2020-12-05,0,BGD,0,0,0,0,0
2020-12-06,0,BGD,0,0,0,0,0
2020-12-08,0,BGD,0,0,0,0,0
2020-12-09,0,BGD,0,0,0,0,0
2020-12-10,0,BGD,0,0,0,0,0
2020-12-12,0,BGD,0,0,0,0,0
2020-12-14,0,BGD,0,0,0,0,0
2020-12-15,0,BGD,0,0,0,0,0
2020-12-19,0,BGD,0,0,0,0,0
2020-12-20,0,BGD,0,0,0,0,0
2020-12-21,0,BGD,0,0,0,0,0
2020-12-22,0,BGD,0,0,0,0,0
